binance-usd;bitcoin;cardano;cdai;ethereum;heco-peg-xrp;matic-network;metabusdcoin;oec-binance-coin;polkadot;solana;tether
1.001147;19631.765120;0.362100;0.022082;1364.486871;0.461573;0.899436;3.528100;274.770452;5.959397;29.256524;0.999435
0.998946;19574.824230;0.362154;0.022067;1361.958042;0.460057;0.902621;3.525740;272.848702;5.949051;29.198742;1.000689
0.998903;19523.925290;0.358747;0.022072;1354.595121;0.457570;0.890595;3.527580;271.803839;5.895354;28.898320;0.998493
1.000124;19397.864160;0.359082;0.022090;1356.563495;0.457136;0.896837;3.519720;272.414948;5.897197;28.840445;0.999882
0.999983;19453.323420;0.356305;0.022089;1349.291698;0.454401;0.890695;3.508530;271.801965;5.868867;28.610028;1.000481
0.999549;19392.061800;0.357694;0.022071;1346.205375;0.451381;0.885464;3.495630;272.605869;5.853283;28.621127;0.999457
0.999374;19308.587580;0.357641;0.022078;1341.881246;0.449552;0.878147;3.488930;273.206625;5.846173;28.605080;0.999342
1.000265;19324.856550;0.359683;0.022066;1342.778869;0.452762;0.882396;3.490820;272.753885;5.841257;28.701739;1.000935
0.999272;19344.401990;0.358338;0.022082;1335.791738;0.452548;0.880580;3.490930;270.336140;5.825628;28.485245;0.999245
1.000021;19294.537620;0.360823;0.022080;1337.535103;0.458399;0.882592;3.483290;269.234381;5.849983;28.613736;1.000467
0.999270;19339.940110;0.360990;0.022071;1343.140862;0.457568;0.888591;3.491710;271.591812;5.858916;28.817952;0.999544
0.998575;19365.825960;0.363273;0.022094;1347.216546;0.456510;0.892779;3.494220;270.550988;5.873299;28.979579;1.000363
1.001475;19381.156340;0.364276;0.022082;1353.625425;0.453816;0.898056;3.495100;270.998960;5.909736;29.197015;1.002236
0.999883;19445.525180;0.360996;0.022099;1347.929911;0.453829;0.890901;3.515310;269.653147;5.888873;28.916583;1.000196
1.000379;19357.662700;0.360434;0.022084;1349.572713;0.454018;0.895958;3.505570;268.564407;5.889908;28.872183;1.001387
1.001650;19377.108300;0.356758;0.022085;1332.862812;0.455361;0.883817;3.508160;268.676688;5.841351;28.382950;1.000011
1.000308;19260.457430;0.357862;0.022103;1340.508593;0.453060;0.891948;3.482550;267.801963;5.863415;28.453590;0.999765
0.999679;19298.522500;0.357912;0.022072;1336.425977;0.455313;0.890579;3.478800;268.817429;5.866819;28.350670;0.999778
1.001372;19275.517070;0.358268;0.022088;1335.286449;0.453491;0.891166;3.483690;270.544264;5.872464;28.209417;0.998798
1.000319;19290.976380;0.360574;0.022089;1339.486682;0.456014;0.896290;3.473490;269.252889;5.883131;28.379376;0.999529
0.998526;19323.535610;0.360602;0.022103;1343.887593;0.454247;0.896547;3.482560;268.673370;5.887135;28.434233;1.000004
1.000189;19338.219540;0.360498;0.022089;1349.872319;0.454779;0.897708;3.502650;269.877316;5.899507;28.463889;0.999687
0.999808;19348.282100;0.358819;0.022082;1348.108998;0.450076;0.895119;3.497270;270.297472;5.921480;28.412379;1.000154
1.000061;19363.834790;0.359664;0.022090;1345.767519;0.452606;0.896830;3.490800;271.933021;5.933561;28.394669;0.999792
0.999305;19350.700570;0.357178;0.022085;1343.334492;0.449986;0.892857;3.495700;271.006182;5.908162;28.270009;0.998938
1.000194;19316.940620;0.359569;0.022071;1343.525890;0.444545;0.888414;3.496480;271.312658;5.938436;28.333666;1.000885
1.000558;19327.103330;0.361828;0.022152;1340.028337;0.447297;0.891136;3.510590;271.194261;5.934413;28.294591;1.000229
1.000030;19299.988270;0.361813;0.022014;1340.238309;0.451137;0.887611;3.499630;269.743195;5.921196;28.318146;0.999679
0.999996;19297.163260;0.361672;0.022142;1345.958180;0.448751;0.891996;3.493860;268.450616;5.935897;28.437416;1.000141
1.000220;19341.126990;0.361739;0.022061;1345.915486;0.448357;0.893431;3.503340;267.912117;5.922981;28.455376;1.000246
1.000410;19337.911980;0.362023;0.022040;1348.137949;0.444412;0.892745;3.500860;269.833926;5.922894;28.397615;0.999926
0.998963;19325.509910;0.360910;0.022117;1347.247282;0.449394;0.890285;3.505870;269.804044;5.943794;28.490179;1.000063
0.999822;19331.151710;0.359995;0.022031;1346.084823;0.444470;0.888364;3.499470;271.135980;5.938352;28.408763;0.999624
0.999732;19298.580170;0.359908;0.022064;1344.898175;0.443037;0.887473;3.488670;271.565838;5.941112;28.341864;0.999957
1.000291;19303.137380;0.358560;0.022069;1344.747280;0.447741;0.881945;3.481800;270.381140;5.932413;28.193872;0.999719
1.000019;19278.628400;0.359993;0.022077;1344.910065;0.448510;0.881501;3.478570;270.280669;5.948556;28.192214;0.999940
0.999937;19285.602560;0.361137;0.022036;1348.444586;0.451255;0.882932;3.480180;268.593236;5.953357;28.228609;0.999870
1.000628;19304.731980;0.362875;0.022081;1351.696605;0.451279;0.882565;3.480820;270.599829;5.952060;28.238871;0.998630
0.997007;19294.532920;0.367371;0.022081;1377.995056;0.455321;0.900311;3.472690;272.521269;6.014098;28.811494;0.997995
0.999864;19433.055590;0.370396;0.022078;1382.158179;0.458942;0.903483;3.490910;270.805946;6.110730;28.988146;0.999271
1.003045;19474.989300;0.376919;0.022091;1405.374521;0.462253;0.926373;3.550600;271.885192;6.210171;29.860059;1.000798
0.998600;19911.706070;0.386594;0.022062;1412.241452;0.464358;0.918648;3.584670;272.971537;6.313402;31.078593;1.000007
1.000790;19760.326660;0.408535;0.022042;1484.246531;0.462988;0.927479;3.596940;272.445302;6.418586;31.830976;1.001577
1.000135;20045.499180;0.409793;0.022042;1498.614828;0.459665;0.934978;3.650000;268.335137;6.499484;31.701073;0.999901
0.997704;20295.754900;0.410975;0.022098;1489.543475;0.456545;0.926669;3.669100;267.992097;6.531122;31.429588;0.998806
1.000138;20218.875000;0.404997;0.022084;1463.734794;0.456433;0.914341;3.687380;268.750271;6.462598;30.930424;0.996623
1.001341;20146.820950;0.409637;0.022086;1479.236656;0.460166;0.926530;3.654310;267.859758;6.468203;31.088525;1.000243
0.997849;20205.800440;0.403491;0.022090;1456.612869;0.460174;0.917300;3.659290;268.363927;6.422461;30.976818;0.999534
0.999807;20036.394800;0.403033;0.022029;1462.048938;0.456903;0.920412;3.620500;266.036864;6.448734;30.941262;0.999888
1.000656;20095.152230;0.399531;0.022029;1470.478859;0.457701;0.926330;3.616290;264.825964;6.480494;31.079390;1.000647
1.000815;20157.355430;0.397548;0.022058;1480.790414;0.459252;0.929164;3.612570;265.727744;6.477769;31.193172;1.000076
0.999573;20250.811420;0.398009;0.022058;1483.449213;0.456929;0.932856;3.624060;265.707139;6.498301;31.200484;1.000150
1.000856;20195.387340;0.398725;0.022149;1489.495000;0.457433;0.933009;3.628990;264.326015;6.493286;31.175627;1.000703
1.000997;20274.794810;0.400253;0.022152;1484.882358;0.456005;0.929895;3.645240;267.276181;6.491575;31.193508;1.000272
0.998799;20252.618410;0.403106;0.022025;1482.549381;0.458978;0.925923;3.653760;266.786851;6.468101;31.060279;0.999364
1.000461;20167.177520;0.405815;0.022118;1497.066985;0.462432;0.929795;3.637980;269.569513;6.517601;31.147695;1.000684
1.001034;20229.832490;0.399661;0.022084;1511.480791;0.462289;0.937247;3.628940;269.340322;6.494128;31.288985;0.998698
0.999445;20304.525210;0.406031;0.022065;1538.686914;0.459294;0.957862;3.636000;269.639507;6.573799;31.556663;1.001938
1.000090;20650.681790;0.405844;0.022089;1533.320773;0.465090;0.959249;3.705800;269.777463;6.566587;31.491378;0.999882
1.000610;20617.016250;0.406188;0.022080;1536.059261;0.461020;0.958652;3.663440;270.770816;6.565637;31.516887;0.999694
1.001304;20648.925620;0.405709;0.022112;1529.743869;0.461225;0.952392;3.674020;269.050533;6.536422;31.347542;1.001340
0.999916;20625.831750;0.401141;0.022101;1522.469557;0.463801;0.944350;3.675460;268.878556;6.458233;30.952371;1.000031
0.999574;20544.905750;0.400875;0.022074;1530.042672;0.473929;0.945240;3.667020;266.108301;6.472696;31.025309;0.998074
0.998996;20521.943690;0.403267;0.022115;1574.977942;0.467587;0.950219;3.664030;266.530785;6.498299;31.529209;1.000027
0.998996;20854.142070;0.403267;0.022091;1577.200400;0.463187;0.950219;3.659470;267.473100;6.498299;31.529209;1.000027
1.000459;20854.142070;0.408130;0.022059;1569.987255;0.461571;0.954393;3.672150;267.579724;6.489172;31.460293;1.001098
0.999705;20866.243540;0.404654;0.022088;1551.191314;0.460438;0.940238;3.663650;267.620485;6.468551;31.225733;1.001461
0.999638;20805.224580;0.403347;0.022082;1554.438484;0.466248;0.936335;3.665920;271.168942;6.466943;31.182528;0.998835
0.997570;20742.686090;0.399921;0.022067;1552.317047;0.467964;0.931888;3.664620;269.873946;6.425896;31.037499;1.001011
0.999595;20661.856060;0.402394;0.022107;1561.506178;0.468152;0.929077;3.671090;270.331347;6.449914;31.214886;0.999014
1.000127;20733.499900;0.403132;0.022105;1552.529932;0.466006;0.934377;3.693460;269.426564;6.455067;31.229759;0.999780
1.000335;20743.378110;0.404556;0.022066;1554.221878;0.473690;0.933069;3.674050;268.130115;6.454598;31.224967;0.999452
0.999333;20735.739510;0.402414;0.022071;1563.486256;0.467790;0.938117;3.691070;267.491017;6.449632;31.203921;0.998533
0.999930;20771.826960;0.403245;0.022198;1568.747586;0.469971;0.938681;3.678440;268.591101;6.472561;31.282586;1.000025
0.999860;20774.247500;0.407921;0.022100;1559.383382;0.471212;0.936261;3.673510;268.005212;6.474917;31.312605;1.000033
0.999683;20744.643720;0.405875;0.022081;1560.950317;0.476086;0.936359;3.668790;268.556276;6.517358;31.416002;0.999896
0.999762;20730.521600;0.405155;0.022094;1564.420477;0.480947;0.928342;3.672350;269.534002;6.500907;31.305202;1.000349
1.000560;20775.832460;0.406460;0.022063;1554.463437;0.470583;0.933464;3.681350;268.674563;6.509117;31.439480;1.000250
0.999894;20741.613340;0.407701;0.022099;1560.732539;0.468781;0.934922;3.672100;268.591946;6.524545;31.757403;1.000115
0.999574;20822.405370;0.412695;0.022099;1566.511039;0.474738;0.942265;3.700660;267.205015;6.578399;32.102123;1.000988
0.998585;20850.067440;0.408986;0.022123;1556.409773;0.472422;0.938222;3.686490;269.160813;6.569359;31.835566;0.999467
0.998466;20732.188690;0.406665;0.022060;1554.261880;0.468359;0.934625;3.667900;268.391274;6.513814;31.604196;0.999265
0.999706;20698.751550;0.406935;0.022057;1553.440113;0.470873;0.934259;3.673250;267.700677;6.504722;31.715920;0.999640
0.999689;20716.307890;0.406514;0.022074;1548.819077;0.471805;0.928593;3.634630;266.901833;6.471711;31.498856;0.999675
0.996484;20617.909120;0.403451;0.022112;1539.775391;0.465130;0.924018;3.639500;267.178052;6.453657;31.274866;0.997768
0.998155;20493.398120;0.403439;0.022076;1546.199160;0.462201;0.926976;3.645740;267.315273;6.451473;31.295163;0.999417
0.997551;20560.144710;0.405520;0.022095;1559.033265;0.463792;0.932881;3.637550;269.573342;6.498370;31.709836;0.998623
0.998610;20622.226720;0.403158;0.022077;1549.475393;0.462638;0.926845;3.653180;268.500732;6.467086;31.481690;1.002557
0.999732;20583.674980;0.402532;0.022091;1553.667312;0.468403;0.926345;3.645820;270.173119;6.461143;31.524834;1.000109
0.996540;20606.749850;0.398762;0.022082;1544.316466;0.467339;0.917590;3.642500;271.207468;6.426707;31.316758;0.998837
1.000575;20554.686650;0.398677;0.022083;1548.951466;0.468954;0.913595;3.662240;271.519833;6.426530;31.272441;1.001426
1.000896;20584.058320;0.400798;0.022085;1555.310553;0.456526;0.917625;3.644370;266.520702;6.434880;31.358315;1.000548
0.999675;20615.229200;0.399751;0.022083;1555.217297;0.456679;0.916372;3.635870;266.503007;6.416517;31.301891;0.999390
0.999047;20571.186070;0.401963;0.022075;1562.437184;0.452063;0.923986;3.668660;268.223116;6.454250;31.496061;1.000161
0.998879;20635.207710;0.393282;0.022062;1528.499414;0.461615;0.912105;3.628020;268.791360;6.350070;31.027832;0.999542
0.999657;20419.186860;0.390487;0.022074;1518.499248;0.467184;0.908159;3.612580;268.992358;6.328941;30.798068;0.998876
0.997361;20347.549170;0.390757;0.022091;1520.647457;0.473113;0.907806;3.616260;269.322820;6.351303;30.805362;1.001433
0.999829;20275.985660;0.388859;0.022092;1514.863525;0.459735;0.905705;3.646870;269.484882;6.341408;30.645340;0.999800
1.000506;20278.366230;0.385525;0.022122;1519.696865;0.456983;0.906335;3.657140;269.084354;6.357273;30.749409;1.000642
1.000967;20310.039470;0.386864;0.022072;1522.208478;0.458997;0.908069;3.654590;269.114083;6.394892;30.842942;0.998708
0.999906;20298.935390;0.383985;0.022081;1506.059977;0.462311;0.898964;3.648730;268.716319;6.346077;30.566947;1.000827
0.999501;20246.039030;0.384919;0.022110;1505.573431;0.464428;0.900746;3.642030;268.875305;6.346409;30.605477;0.999326
0.999273;20259.965610;0.386201;0.022062;1508.887816;0.454371;0.907784;3.622830;268.696988;6.379847;30.622687;1.000273
1.000017;20279.998990;0.386019;0.022131;1512.972408;0.458802;0.910144;3.629940;271.009843;6.375762;30.615421;0.999857
1.000105;20267.391530;0.386043;0.022059;1513.962362;0.461050;0.909811;3.635060;272.446682;6.402002;30.599841;1.000488
1.002593;20284.802700;0.381009;0.022092;1496.984307;0.459384;0.900311;3.627270;272.490273;6.360702;30.247106;1.001347
0.998325;20143.648090;0.383323;0.022078;1499.522811;0.455334;0.906204;3.624370;270.537452;6.384053;30.419040;0.998386
0.999440;20150.587430;0.383430;0.022053;1505.063172;0.461720;0.910309;3.615710;269.550996;6.384128;30.474328;0.998565
1.001266;20165.003800;0.383493;0.022051;1502.690694;0.462863;0.910946;3.650160;269.870505;6.397215;30.516244;1.002354
1.000136;20217.623560;0.383279;0.022096;1501.326957;0.463543;0.909145;3.648730;268.309903;6.390740;30.499752;1.000899
1.000520;20198.756790;0.382923;0.022067;1508.225767;0.462688;0.910008;3.661790;267.410834;6.389510;30.556162;1.000608
0.999385;20207.872200;0.390718;0.022083;1540.127195;0.466818;0.928213;3.717030;269.198732;6.465699;31.093031;0.999350
1.001367;20479.270490;0.393090;0.022084;1537.071533;0.468974;0.930507;3.710470;269.087081;6.460680;31.130134;1.002429
0.999028;20566.423480;0.394913;0.022081;1534.474272;0.471077;0.925828;3.713910;268.736849;6.428111;31.023241;0.998652
1.002906;20433.433350;0.403840;0.022076;1554.978301;0.468116;0.941043;3.777520;270.561449;6.524260;31.774816;0.999960
0.999558;20706.415970;0.401497;0.022063;1556.416789;0.469714;0.940266;3.775820;271.510039;6.518191;32.026163;1.000121
1.000189;20677.063580;0.402342;0.022050;1555.363466;0.468379;0.937430;3.745930;270.295893;6.500739;31.716018;1.000724
0.999394;20637.650610;0.402601;0.022073;1553.950933;0.468327;0.937314;3.734710;273.555819;6.507521;31.896931;0.999683
0.998613;20576.272720;0.402528;0.022073;1559.829669;0.470498;0.940654;3.757510;274.176083;6.531377;32.305066;0.997569
1.000269;20606.698750;0.407761;0.022068;1556.818325;0.472335;0.938939;3.749210;274.049207;6.513255;32.167832;1.000932
0.999652;20600.520310;0.405457;0.022071;1557.313410;0.474291;0.939146;3.724380;273.658564;6.520400;32.100893;1.000058
0.999386;20609.966210;0.404145;0.022105;1555.029214;0.474594;0.943387;3.717570;274.869958;6.520147;32.113873;0.999621
0.999528;20591.241210;0.402803;0.022091;1550.095328;0.474141;0.941987;3.704770;275.339193;6.527990;31.959215;0.999755
1.000031;20597.333530;0.403333;0.022057;1554.895963;0.473430;0.938341;3.696130;274.624065;6.522332;31.968313;1.000374
1.000894;20627.136970;0.405024;0.022066;1573.142154;0.467980;0.942756;3.711000;275.240787;6.555015;32.293562;0.999974
0.999153;20743.066520;0.408113;0.022099;1586.029904;0.470104;0.947431;3.781670;273.856263;6.620343;32.841243;1.000322
0.999196;20745.798230;0.405518;0.022042;1580.180596;0.471456;0.939629;3.786830;274.412459;6.583073;32.642638;0.999694
0.997995;20666.893910;0.405606;0.022076;1579.431924;0.476515;0.937749;3.779820;274.510140;6.571654;32.796878;1.000249
1.000322;20651.975300;0.405818;0.022068;1585.696425;0.477613;0.940631;3.787130;271.787478;6.571707;32.808673;0.999677
0.998682;20698.088590;0.407027;0.022018;1585.049734;0.477889;0.939926;3.765470;275.811327;6.577286;33.137110;0.999100
0.998264;20725.372290;0.410186;0.022088;1624.650911;0.473011;0.950868;3.794120;274.236446;6.655290;33.518079;0.998675
1.000544;20876.440580;0.410544;0.022072;1628.531889;0.471520;0.948279;3.815640;272.065556;6.655083;33.547847;1.000805
0.999324;20924.818450;0.408299;0.022074;1628.600951;0.467208;0.936331;3.774440;273.932046;6.617225;33.136544;1.001112
1.000095;20851.946700;0.404875;0.022105;1615.010378;0.472797;0.929920;3.770370;273.023607;6.568810;32.979085;1.000041
0.999693;20701.310000;0.405402;0.022115;1624.211546;0.470999;0.932202;3.770460;272.649036;6.581843;33.151543;0.999648
0.999362;20750.337910;0.402902;0.022119;1615.145879;0.475886;0.930265;3.760450;273.604068;6.518295;32.855718;1.000524
1.000116;20723.849150;0.405244;0.022119;1621.094920;0.479518;0.933813;3.748660;273.612783;6.538505;32.960019;1.000767
0.999667;20819.569530;0.407239;0.022094;1629.299815;0.473500;0.935731;3.773990;270.735672;6.534621;32.921821;1.000117
0.997589;20872.541580;0.431249;0.022099;1634.443061;0.472331;0.948301;3.788440;270.416010;6.682655;33.212720;0.998024
0.999423;20855.949040;0.428046;0.022092;1645.079326;0.475811;0.945289;3.835780;269.750232;6.709219;33.313468;0.998971
0.999322;20899.613740;0.419920;0.022091;1627.337196;0.475095;0.935739;3.803490;269.539218;6.654849;32.928554;0.998701
1.000032;20814.718290;0.417874;0.022043;1623.102511;0.466382;0.935980;3.797410;271.360666;6.667569;32.922139;1.000346
0.999551;20816.801410;0.420291;0.022088;1627.119908;0.467331;0.937110;3.765910;273.740619;6.669920;33.024399;1.000007
0.999273;20853.350070;0.422912;0.022079;1626.181411;0.468447;0.939045;3.820780;272.499364;6.677529;33.041216;0.999962
0.999437;20868.336610;0.415615;0.022070;1608.855084;0.465252;0.931301;3.783400;272.493150;6.595499;32.678075;1.000146
0.999763;20731.806710;0.418200;0.022053;1619.429584;0.465698;0.933578;3.788850;273.989573;6.628613;32.839447;0.999948
0.999461;20800.707090;0.413521;0.022047;1610.254780;0.465286;0.925406;3.782360;272.341172;6.590764;32.761708;1.000416
0.999567;20728.173560;0.415252;0.022090;1611.974324;0.462392;0.925921;3.795710;274.172053;6.623973;33.055392;0.999827
0.999453;20747.464830;0.416390;0.022079;1616.662413;0.464754;0.929061;3.801460;273.365546;6.621186;33.172306;1.000064
0.999204;20764.700100;0.417218;0.022079;1620.157333;0.468930;0.932323;3.818100;273.270254;6.630246;32.995053;1.000261
0.999335;20762.235530;0.415174;0.022085;1620.426735;0.470699;0.930847;3.808300;271.416484;6.605671;32.809925;1.000220
1.000617;20756.937650;0.417148;0.022064;1624.848374;0.467219;0.930748;3.802420;270.997841;6.601750;32.932453;1.000207
0.999631;20795.755770;0.419021;0.022067;1632.019355;0.460848;0.934927;3.828120;273.491719;6.638944;33.020043;0.999717
0.999747;20875.130880;0.419352;0.022066;1629.723414;0.465618;0.941675;3.886000;271.878870;6.701373;33.373784;0.999437
1.000350;20855.311580;0.414081;0.022082;1619.221736;0.465472;0.938175;3.896810;274.703086;6.663790;32.902066;1.002421
0.997241;20805.277030;0.411503;0.022077;1597.128326;0.463435;0.924709;3.872180;272.355514;6.572711;32.509996;0.998593
0.999838;20671.871910;0.413248;0.022084;1595.824835;0.461386;0.922244;3.852060;272.666682;6.588129;32.591556;0.998975
1.001738;20668.846290;0.412691;0.022084;1604.803199;0.458605;0.924096;3.874130;271.861910;6.605283;32.644695;1.000098
1.000043;20749.975570;0.412124;0.022082;1599.837471;0.458597;0.920449;3.836920;275.418107;6.607379;32.574168;0.999956
0.999295;20730.379000;0.406895;0.022077;1588.392213;0.458854;0.912280;3.834090;272.161556;6.573957;32.345659;1.000329
1.000086;20676.402750;0.408127;0.022083;1596.373239;0.459905;0.916417;3.831600;275.499481;6.614485;32.409674;1.000005
0.999123;20730.455440;0.403506;0.022064;1588.958115;0.460348;0.909604;3.845320;276.933327;6.544426;32.224249;0.999986
0.999168;20668.196980;0.402677;0.022087;1586.116533;0.459714;0.908233;3.852060;277.526375;6.557274;32.168175;1.000557
1.000626;20637.614430;0.403963;0.022096;1586.052568;0.460519;0.912920;3.887290;277.473160;6.573191;32.253629;0.999898
0.999582;20657.323760;0.406153;0.022098;1589.423215;0.460852;0.911866;3.936860;286.489489;6.598131;32.367734;0.999969
0.998193;20674.165490;0.406142;0.022014;1587.206281;0.457315;0.911927;3.936180;286.951628;6.609321;32.369062;0.999404
0.999162;20642.520390;0.408534;0.022078;1594.689783;0.458355;0.915443;3.944380;285.452897;6.636830;32.502172;0.999773
0.999772;20689.143100;0.407138;0.022066;1593.515777;0.458782;0.916048;3.911110;284.958932;6.648367;32.651474;1.000077
0.999387;20686.864940;0.402982;0.022281;1582.533930;0.452936;0.906711;3.876340;288.346460;6.587530;32.406531;0.999676
1.000137;20547.997210;0.405308;0.022087;1591.051773;0.452783;0.908175;3.914300;286.649793;6.646906;32.907188;1.000053
0.999102;20623.871500;0.403963;0.022090;1584.551055;0.455125;0.907445;3.895570;286.827535;6.642426;32.644654;1.000282
1.000068;20550.993740;0.402123;0.022065;1578.805129;0.460975;0.902541;3.876990;282.389629;6.615389;32.773537;1.001611
0.999842;20558.137250;0.400153;0.022114;1572.265132;0.458707;0.900988;3.851300;282.676427;6.613972;32.550943;0.999488
1.000149;20456.618630;0.402861;0.022081;1582.489877;0.457726;0.906146;3.859710;283.235955;6.758187;32.709544;0.999923
1.000480;20505.863890;0.403229;0.022082;1588.944091;0.460969;0.909985;3.848640;284.907610;6.720337;33.086985;0.999917
0.999715;20558.546270;0.402202;0.022083;1590.282357;0.458671;0.910799;3.851760;286.709370;6.700501;33.290019;1.000383
0.999299;20552.244020;0.400176;0.022089;1584.943911;0.461659;0.909734;3.818240;283.956768;6.671908;33.155466;1.000364
1.000167;20498.350410;0.401038;0.022081;1588.102828;0.460809;0.910838;3.833360;283.363445;6.716892;33.270611;0.999760
0.998662;20528.740500;0.398226;0.022107;1583.358910;0.457101;0.905692;3.834780;283.090784;6.653888;33.194253;0.998642
0.996376;20462.279410;0.407866;0.022088;1607.079697;0.460002;0.920046;4.000990;286.426213;6.748227;33.805440;0.996941
0.999916;20601.786780;0.411882;0.022069;1621.000725;0.461533;0.923423;4.048000;288.944446;6.788042;34.060595;1.000736
0.999553;20736.443730;0.412386;0.022112;1620.635031;0.449012;0.924010;4.087560;288.185971;6.788445;34.032961;0.999589
0.999883;20724.811160;0.411771;0.022096;1619.861468;0.453474;0.923936;4.130930;296.840900;6.769364;33.842759;1.000052
1.000279;20710.781660;0.408103;0.022050;1598.396276;0.454354;0.914493;4.097280;287.334009;6.723630;33.478959;1.001136
0.998751;20591.035390;0.400791;0.022089;1555.956795;0.455062;0.905001;4.034220;285.689412;6.636481;32.817226;0.997812
0.999624;20283.290450;0.404313;0.022094;1569.503200;0.454377;0.907219;4.012470;290.687804;6.641713;32.927455;0.998281
0.999143;20363.769110;0.403240;0.022086;1562.630623;0.454116;0.905166;4.017230;292.662436;6.623136;32.800251;0.999133
0.998146;20361.233130;0.403785;0.022120;1562.627429;0.455055;0.902924;4.028390;288.470282;6.647613;32.698217;0.998496
1.001240;20358.478740;0.405405;0.022060;1572.307430;0.451985;0.905310;4.047960;287.836328;6.687690;32.903002;1.000100
0.999415;20457.363220;0.404142;0.022089;1562.972777;0.463222;0.901764;4.071940;287.216587;6.633972;32.613487;0.999388
1.001063;20367.491060;0.405242;0.022089;1567.433285;0.465725;0.901576;3.981890;287.525775;6.645641;32.615201;1.000220
0.999758;20422.200950;0.402262;0.022100;1560.206105;0.460872;0.898423;3.964000;288.095695;6.602472;32.340354;0.999807
1.000251;20404.029480;0.405058;0.022028;1565.622745;0.459816;0.903082;3.977410;287.784036;6.634072;32.596773;1.000387
1.000064;20478.088540;0.406161;0.022107;1572.979515;0.461441;0.903210;3.977700;288.382521;6.629761;32.601269;0.999774
1.000322;20494.601210;0.405713;0.022089;1570.723098;0.455854;0.900806;3.956610;289.493260;6.630383;32.655718;1.000394
1.000288;20460.681380;0.407771;0.022110;1579.915294;0.457813;0.904100;3.981720;289.985948;6.655658;32.751687;1.000263
1.002148;20519.732280;0.408735;0.022082;1595.731137;0.458706;0.908097;4.022980;290.694502;6.677209;32.938315;1.000621
0.999353;20578.118120;0.406417;0.022094;1586.285019;0.460582;0.904229;4.015300;290.829666;6.637571;32.634283;0.999432
0.999915;20483.540480;0.406203;0.022113;1589.109935;0.460037;0.901388;3.971500;287.982567;6.612437;32.639285;0.999882
0.999949;20490.822820;0.407463;0.022100;1589.607262;0.459585;0.899537;3.965530;290.465493;6.642571;32.774112;0.999527
1.000221;20525.218940;0.412462;0.022055;1595.538490;0.461498;0.905545;3.965660;292.174550;6.701112;33.170233;1.000275
1.000190;20628.697290;0.410014;0.022082;1588.264620;0.462437;0.900687;3.921090;289.570345;6.679779;33.017723;0.999963
0.999211;20580.363930;0.410825;0.022076;1586.136805;0.458425;0.900448;3.905380;291.584045;6.676899;32.852595;0.999070
1.000797;20567.596760;0.412349;0.022095;1597.987413;0.460699;0.903170;3.908710;289.337512;6.670913;32.919081;0.999971
0.999979;20601.198920;0.413574;0.022084;1607.280868;0.459371;0.903193;3.910580;285.742948;6.681161;33.294333;1.000025
1.000907;20633.422040;0.410128;0.022070;1592.661172;0.458737;0.895411;3.878390;285.863619;6.625843;32.956167;1.000072
1.000115;20542.128320;0.409596;0.022095;1597.089546;0.456579;0.894696;3.853930;286.334044;6.616441;33.024106;0.999920
0.993703;20548.295050;0.402931;0.022094;1574.856237;0.457653;0.881304;3.770710;285.184953;6.510298;32.589845;0.992442
0.998523;20364.853770;0.402129;0.022100;1574.725969;0.459567;0.880600;3.750900;285.978720;6.507843;32.487146;1.001041
1.000133;20446.758340;0.402323;0.022094;1571.033001;0.461307;0.880568;3.760060;286.105685;6.498057;32.407846;1.000219
1.001153;20418.178600;0.400699;0.022104;1574.276952;0.462350;0.878212;3.791380;285.962078;6.485328;32.352503;1.001218
0.999986;20432.258990;0.403078;0.022100;1576.065854;0.460926;0.879853;3.825740;285.278438;6.508671;32.231576;1.000103
1.000925;20429.964800;0.402941;0.022092;1580.959709;0.466895;0.879996;3.834190;287.288313;6.509255;32.290963;0.999721
0.999907;20434.343620;0.402106;0.022106;1577.633275;0.464963;0.878667;3.846440;285.209787;6.498827;32.247290;0.999924
1.000123;20445.092910;0.400339;0.022094;1575.824266;0.464061;0.878062;3.859290;285.688625;6.484969;32.318423;0.999860
1.000417;20468.786820;0.401012;0.022099;1575.557881;0.463600;0.880744;3.869030;285.833202;6.483513;32.387398;1.000149
0.999950;20484.872500;0.400903;0.022106;1575.788121;0.462562;0.878054;3.859720;285.764678;6.472978;32.282852;0.999789
1.000442;20455.575270;0.401078;0.022075;1580.378733;0.457909;0.875184;3.864940;286.490599;6.470919;32.241011;1.000245
0.999835;20489.646200;0.399392;0.022164;1586.223823;0.463072;0.866679;3.851500;286.435277;6.455727;32.222897;0.999533
0.999712;20495.314580;0.398281;0.022098;1586.247379;0.458940;0.869322;3.857770;287.048339;6.440148;32.138036;1.000067
1.000570;20506.067310;0.398482;0.022075;1589.996603;0.456981;0.864952;3.862700;285.657782;6.425537;32.184382;0.999475
0.999774;20515.306630;0.399650;0.022074;1592.126955;0.458264;0.875458;3.881250;286.706588;6.441419;32.263735;1.000181
0.999996;20525.482340;0.398771;0.022085;1590.847432;0.458022;0.872579;3.873350;286.625814;6.441784;32.317013;0.999998
0.999722;20521.900460;0.398535;0.022057;1586.365428;0.458165;0.873736;3.835560;287.381599;6.425325;32.138568;0.999560
